rating,look,smell,taste,feel,overall,review,date,id,name
2.68,3.5,3.0,2.5,2.5,2.5,"It settles as a coppery amber colour with a big foamy white head and medium carbonation. The aroma is quite sour, with lots of apples, there is also a bitter hoppiness and slightly metallic scent. It tastes quite light and bitter up front, there are some grass hops knocking about but soon they just get envelope by a bland maltiness. Just very average, not really worth finding, there are much better examples of the style.",2009-12-31,28540,First Gold
3.0,3.0,3.0,3.0,3.0,3.0,"A: Very clear copper, thin ring of head, very little retention. S: Caramel, floral &amp; a little buttery. T: Caramel, floral, herbal &amp; grainy with a good bitterness. M: Light to moderate body seems a little thin, with an off-dry finish. D: An average British brew. Thanks Jer &amp; Karen.",2009-11-19,28540,First Gold
3.87,3.5,4.0,4.0,3.0,4.0,"This beer pours a burnt amber hue with average carbonation that leaves a one finger head that dissapates quickly,it has a real spicy,citrus aroma about it very nice,it has a real clean crisp fresh taste about it and the aroma comes thru on the taste a real nice spicy citrus flavour with no bitterness at all and an average mouthfeel this beer is really nice just wish it had a higher ABV but most definately a session beer.",2009-07-29,28540,First Gold
3.28,3.0,2.5,3.5,3.0,4.0,"This is in my view a very decent bitter. A - a nice gold - ruby colour, clear, thin fizzy head though - nothing special but not bad S - not bad but hard too faint to be particularly recognisable, below average T - smooth and fruity taste, hoppy with just a hint of spice M - smooth but not crisp and definitely not striking D - This is where thi brew scores highly in my view - very drinkable",2009-06-23,28540,First Gold
3.32,3.0,3.5,3.0,3.0,4.0,"Light copper coloured beer with a small, standard head. The mixture of creaminess and a hint of hops prodcues a rather metallic smell. My first impression of the taste, after i cut through the pin prick carbonation, is that this is much earthier and grainier, and not as clean as I had anticipated. The hops are still pretty apparent for a Badger brew though. Nothing special, but it scores well on drinkability because I could knock a few back without being repelled in any way. A decent beer, but nothing stands out to recommend it.",2008-06-14,28540,First Gold
3.4,3.5,3.5,3.0,3.5,4.0,"A copper colored beer with a thin, creamy head. Smell is malty with typical pale malt characteristics, a flowery smell and a light caramel smell. The hops are light aromatic and slightly resinous. Taste is malty, some dextrines and light sweet. Bitterness is medium and the beer is light hoppy. There is a funny taste there that I can't seem to put my finger on. It is probably the palemalt that gives some straw-like, flowery and 'green' flavors. It would have been OK, if the maltiness or hoppiness was bigger, but now it draws the attention away from what should be a subtle balance.",2007-12-19,28540,First Gold
2.62,3.5,1.5,3.0,3.5,2.5,"Appearance: Small, non descript head. Mahogoney, slightly red, very rich and appealing colour. Smell: Caramel, malt. Very dull. Not lively. Taste: Lemon, caramel, bit tangy. Some grassy tastes. Quite dry finish. Mouthfeel: Nicely carbonated, good well balanced lingering body. Drinkability: Well balanced, but flavours a little lacking. Nothing much stands out. I would much prefer the Champion Ale.",2007-06-19,28540,First Gold
2.44,3.5,2.0,2.5,2.5,2.5,"Brown 500ml bottle, best before Oct 2007, drank March 2007. Poured into a pint sleeve. Reddy brown, fairly light, but not golden as the name suggests, the name comes from the First Gold hops used to make the beer. Smelt of washing up liquid, but not the lemon flavoured variety. Dry and not overly clean or pleasant taste, metalic flavour, a strange beer. Aftertaste is dry and watery, with a hop feel, nothing much else. Not for me, to dry and uninteresting, there are a lot of better English Bitters out there.",2007-03-13,28540,First Gold
3.57,3.0,3.5,3.5,3.5,4.0,"Appearance: coppery brown, good clarity, frothy layer of white foam, good head retention, specs of lace Aroma: green leaves, passion fruit, herbally hops, unripe green apples, caramel malt, hint of coffee Flavor: smooth malt backbone laced through with a gentle bitterness; hints of orange peel, grass, caramel, and plums; finishes semi-dry with a greenish aftertaste Mouthfeel: medium body, zesty carbonation, crisp texture Other comments: One of the better Badger ales I've tried. Definitely would like to try it on cask in a cozy pub with some traditional English pub grub.",2007-01-02,28540,First Gold
3.59,4.5,3.0,3.5,4.0,4.0,"This looks like a fantastic beer.Dark teak faintly hazy with plenty of lace , a quiet bubble topped by a finely frothed off white head. I couldnt get very much smell at all, just vaguely malty. The balance of this ale is perfect Malts and bitterness blend into each other without conflict so that it goes down easily and enjoyably  What it lacks is fruity character .There is a hint of it there but just a bit more would make this a far more enjoyable brew",2006-12-21,28540,First Gold
3.0,3.0,3.0,3.0,3.0,3.0,"500ml bottle, Bought in Sainsburys Pours with an amber body, fizzy body with a white head, good retention but a little foamy Smell, fresh hops, little bit of dms in there, slightly light chalky aroma, little bit of biscuity malt in the background Taste, crisp hops, a weird odd chalky mouthfeel and flavour, not at all pleasant. Some lasting hops on the finish and a crisp biscuit malt mouthfeel A fairly average ale, Badger do nothing but disappoint or at best produce average, satisfactory ales...",2006-10-21,28540,First Gold
2.8,3.5,3.5,2.5,2.5,2.5,"Revisiting this beer on cask at a Hall and Woodhouse's pub, The Grouse and Claret, in Belgravia, London. A: pale copper hue, great clarity, coming with a fluffy white beer head and very low carbonation. All looks well, alas, the serving temp. is slightly warmer than ideal. S: apple-ish fruity and floral hints of First Gold hops abound, backed by a faint edge of toffeeish malts and a slightly gingery+grassy edge of hops in the background. Not bad, albeit by no means impressive enough. T: sour-sweet malts buttressed by a solid floral hop backbone before a restrained fruity flavour prevails in the end. Thin-ish finish without much to entertain in the end... I'd really like to write more, but my palate is frustrated so my brain calls it a day. M&amp;D: it's a shame that a potentially tasty and hoppy beer (evinced by my very first pint of it on cask a while ago) would end up plain and bland under less-than-capable hands at a rather decent establishment like this pub... the body is too light, and texture too static. Dry-hops added to this beer? I was told so by the very amiable landlady, but I simply failed to grasp the dry-hopping effect anywhere in my glass... Got to continue my quest for a decent pint of First Gold somewhere else~~",2006-07-08,28540,First Gold
3.49,3.25,3.0,3.75,3.75,3.5,"Thick hazy brown color with storming activity. Creamy beige 1 finger head, lasting around 5 minutes, with decent legs. Flavors of cookies, molasses, toffee, lemon, peppercorn, dark malts, herbal spices. Highly sweet, yet it ends with nice zesty sharpness. Creamy medium body with crispy carbonation. Medium strength finish, lingering grassy leafy notes, roasted malts, and a pleasant toffee feel. Good freshness, but probably a little too spicy. Tasty flavors that are well balanced and satisfying. Overall good quality craft.",2016-03-25,10144,Rousse Bitter
3.51,4.0,3.5,3.5,3.25,3.5,"Service: Bottle Bottled on: Jul-29-2014	 A:	 Pours a brilliant, slightly hazy copper with a big three fingers of solid cream and lots of yeast flecks, head slowly settles to a decent little cap. Good retention; sticky lacing. (4)	 S:	 Caramel and pepper. Caramel, bruised herbs, black pepper, some leather. (3.5)	 T:	 Herbal bitterness. Caramel and bread take a backseat to hard water and medicinal/herbaceous hop flavors. (3.5)  M:	 Smooth-drinking with a medium body and a slow finish wears a bit after a while. (3.25)	 O:	 This is a fairly good beer but it could definitely be better, in my opinion.  Pours really nice. Both the aroma and flavor are about what you'd expect from an English bitter. The aroma is rather muted, though, and the hop flavors become a little one-dimensionally overpowering by the end of the glass. Not bad. Would be curious to have it fresher. That is to say, fresh.  Might have again in the right circumstances; there are better options, though maybe not for a bitter. There doesn't seem to be much English influence in Quebec. (3.5)",2015-08-16,10144,Rousse Bitter
3.91,4.5,3.5,4.0,4.0,4.0,"A - Poured with one finger of off white foam on a clear, reddish brown body. The head settles slowly and leaves thick lace. S - Some toffee and a spicy hop aroma. T - Toasty malt up front with a bit of herbal hop character. More malt and a bit of caramel in the middle. Finishes with dry, toasty malt character and strong, soapy bitterness. M - Medium thick body, moderate carbonation, and a very dry finish. D - A nice interpretation of an English bitter. The bitterness is a bit harsh for my taste and the malt could be more round, but it is well done overall.",2011-12-26,10144,Rousse Bitter
3.51,4.5,3.5,3.5,4.0,3.0,"A - Pours and amber colour with a nice three finger, rocky, white head. Lot's of carbonation. Cloudy. Leaves really neat lacing all around the glass. S - Mild but I get some bready notes from malts. Complimented by some nice hop characteristics and a touch of yeast. T - Mild. A touch of that breadiness is pushed out of the way by that piney hop profile that lingers for a little bit with some bitterness. Good but definately nothing too complext and not a whole lot to write home about. M - Light body with good carbonation. Like a bitter should be. D - I wouldn't want too many of these. The flavour is a bit of a letdown. Sessionable and probably good for watching the game, but not something I'm gonna seek out or look back on too soon.",2011-01-08,10144,Rousse Bitter
